,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
10,3,4.2626798770413155,9.32375833901174,2,1,2,1,1,135000.0,3,2,3,5,5,1965,1965,3,4,2,1,0.0,3,3,1,3,3,1,3,6.810142450115136,1,0.0,4.90527477843843,6.947937068614969,3,5,1,3,0.0,6.947937068614969,3,0.6931471805599453,3,5,8,0,0,1,1965.0,1,384,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,2,2008,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.771443882099637
11,3,4.454347296253507,9.386392315756542,2,2,2,1,1,314906.5,3,2,4,9,5,2005,2006,3,3,2,3,5.659482215759621,5,3,3,5,3,1,6,6.906754778648554,1,0.0,5.181783550292085,7.069874128458572,3,5,1,3,7.04141166379481,7.751475318021456,4,0.6931471805599453,5,11,8,2,4,3,2005.0,3,736,3,3,3,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0,2,7,2006,3,2,1.0,3.0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.75130259456002
12,3,4.248495242049359,9.470317173335742,2,2,2,1,1,135000.0,3,2,3,5,6,1962,1962,3,4,2,1,0.0,3,3,1,3,3,1,5,6.6039438246004725,1,0.0,5.170483995038151,6.816735880594968,3,3,1,3,0.0,6.816735880594968,2,0.6931471805599453,3,4,8,0,0,1,1962.0,1,352,3,3,3,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0,2,9,2008,2,1,1.0,1.0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.87757552297847
13,3,4.5217885770490405,9.273596821611198,2,2,2,1,1,197200.0,3,2,3,7,5,2006,2007,2,3,2,3,5.726847747587197,4,3,3,4,3,2,1,0.0,1,0.0,7.3098814858247865,7.3098814858247865,3,5,1,3,0.0,7.3098814858247865,3,0.6931471805599453,4,7,8,1,4,2,2006.0,2,840,3,3,3,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0,2,8,2007,3,2,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.540761149388421
14,3,4.248495242049359,9.298442820197728,2,2,2,1,1,141000.0,3,2,3,6,5,1960,1960,3,4,2,2,5.3612921657094255,3,3,1,3,3,1,4,6.598509028614515,1,0.0,6.255750041753367,7.134093721192866,3,3,1,3,0.0,7.134093721192866,2,0.6931471805599453,3,5,8,1,2,2,1960.0,2,352,3,3,3,0.0,5.365976015021851,5.176149732573829,0.0,0.0,2,2,5,2008,2,1,1.0,1.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.964007453736912
15,2,3.9512437185814275,8.71948076085107,2,1,2,1,1,127000.0,3,2,1,7,8,1929,2001,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.725033642166843,6.725033642166843,3,5,1,2,0.0,6.75110146893676,2,0.6931471805599453,3,5,8,0,0,1,1991.0,1,576,3,3,3,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,4,2,7,2007,2,1,0.0,1.0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.790564777297387
16,3,4.248495242049359,9.32741204356202,2,2,2,2,1,141000.0,3,2,3,6,7,1970,1970,2,4,2,2,5.198497031265826,3,3,1,3,3,1,5,6.361302477572996,1,0.0,6.056784013228625,6.912742820493176,3,5,1,3,0.0,6.912742820493176,2,0.6931471805599453,3,5,8,1,3,2,1970.0,3,480,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,3,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.91170829631447
18,3,4.204692619390966,9.524859098381523,2,1,2,1,1,184900.0,2,2,3,5,5,2004,2004,2,3,2,1,0.0,3,3,3,3,3,1,6,6.472346294500901,1,0.0,6.150602768446279,7.016609683894219,3,5,1,3,0.0,7.016609683894219,3,0.6931471805599453,4,6,8,0,0,1,2004.0,1,576,3,3,3,0.0,4.634728988229636,0.0,0.0,0.0,0,2,6,2008,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.976665770490767
19,3,4.2626798770413155,8.93075873555827,2,1,2,1,1,141000.0,3,2,3,5,6,1958,1965,3,1,2,1,0.0,3,3,1,3,3,1,2,6.22455842927536,1,0.0,6.26530121273771,6.937314081223682,3,3,1,3,0.0,7.200424892944957,3,0.6931471805599453,3,6,7,0,0,2,1958.0,1,294,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,5,2009,1,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.842236406331555
20,3,4.624972813284271,9.562123369834488,2,2,2,1,1,314906.5,3,2,4,8,5,2005,2006,2,3,2,2,5.942799375126701,4,3,3,5,3,2,1,0.0,1,0.0,7.055312843339752,7.055312843339752,3,5,1,3,7.105786129481271,7.773594467360194,4,0.6931471805599453,4,9,8,1,4,3,2005.0,2,853,3,3,3,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0,2,11,2006,3,2,0.0,3.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.692506186542177
21,2,4.060443010546419,8.915969311373605,1,1,1,1,1,106500.0,3,2,1,7,7,1930,1950,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.45833828334479,6.45833828334479,3,5,1,2,0.0,7.011213987350367,3,0.6931471805599453,4,6,8,1,4,2,1930.0,1,280,3,3,1,0.0,0.0,5.327876168789581,0.0,0.0,4,2,6,2007,2,1,0.0,1.0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.845109950883979
22,3,4.330733340286331,9.184304357425342,2,1,2,1,1,197200.0,3,2,3,8,5,2002,2002,3,3,2,2,5.641907070938114,4,3,3,4,3,1,1,0.0,1,0.0,7.48324441607385,7.48324441607385,3,5,1,3,0.0,7.493317248862145,3,0.6931471805599453,4,7,8,1,4,2,2002.0,2,534,3,3,3,5.147494476813453,5.075173815233827,0.0,0.0,0.0,0,2,9,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.345838935721968
23,2,3.8066624897703196,8.348774539791274,2,1,2,1,1,88000.0,3,2,3,5,7,1976,1976,2,2,3,1,0.0,3,3,3,4,3,1,6,6.734591659972948,1,0.0,5.303304908059076,6.947937068614969,3,3,1,3,0.0,6.966967138613983,3,0.6931471805599453,3,6,8,1,3,2,1976.0,1,572,3,3,3,4.61512051684126,4.709530201312334,0.0,0.0,0.0,0,2,6,2007,2,1,1.0,1.0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.774527900858468
24,3,4.248495242049359,9.017604776833355,2,2,2,1,1,135000.0,3,2,3,5,8,1968,2001,2,3,2,1,0.0,3,4,1,3,3,2,3,5.241747015059643,5,6.505784060128229,5.3230099791384085,6.966967138613983,3,5,1,3,0.0,6.966967138613983,3,0.6931471805599453,4,6,8,1,3,2,1968.0,1,270,3,3,3,6.008813185442595,4.51085950651685,0.0,0.0,0.0,3,2,5,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.944714374881176
25,3,4.709530201312334,9.56317796268366,2,1,2,1,1,314906.5,3,2,3,8,5,2007,2007,2,3,2,3,6.46302945692067,4,3,3,4,3,1,1,0.0,1,0.0,7.356918242356021,7.356918242356021,3,5,1,3,0.0,7.3783837129967145,3,0.6931471805599453,4,7,8,1,4,2,2007.0,2,890,3,3,3,0.0,4.04305126783455,0.0,0.0,0.0,0,2,7,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.454107814022272
26,3,4.110873864173311,8.881975184248867,2,1,2,1,1,141000.0,3,2,3,5,7,1951,2000,2,4,2,1,0.0,3,3,1,3,3,2,4,5.459585514144159,3,6.18826412308259,5.198497031265826,6.803505257608338,3,3,1,3,0.0,6.803505257608338,3,0.6931471805599453,4,5,8,0,0,1,2005.0,1,576,3,3,3,5.407171771460119,3.4965075614664802,0.0,0.0,0.0,0,2,5,2010,2,1,0.5,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.811554895830454
27,3,4.59511985013459,9.348274558065496,2,1,2,1,1,314906.5,3,2,3,8,5,2007,2008,2,3,2,3,5.303304908059076,4,3,3,5,3,1,6,7.105786129481271,1,0.0,6.18826412308259,7.4413203897176174,3,5,1,3,0.0,7.4413203897176174,3,0.6931471805599453,4,7,8,1,4,2,2008.0,2,772,3,3,3,0.0,3.9318256327243257,0.0,0.0,0.0,0,2,5,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.631343648903034
28,3,3.871201010907891,9.700269170029188,2,2,2,2,1,141000.0,3,2,3,5,6,1957,1997,2,4,2,1,0.0,3,3,1,3,3,3,4,7.15305163493748,1,0.0,5.337538079701318,7.3031700512368,3,3,1,3,0.0,7.3783837129967145,2,0.6931471805599453,3,6,8,2,4,2,1957.0,2,319,3,3,3,5.666426688112432,5.556828061699537,0.0,0.0,0.0,0,2,12,2006,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.242891437918386
29,2,4.110873864173311,8.752265313595721,2,2,2,1,1,127000.0,2,2,3,4,6,1927,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.255750041753367,6.255750041753367,3,2,0,3,0.0,6.255750041753367,1,0.6931471805599453,2,4,8,0,0,1,1920.0,1,240,2,3,3,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0,2,5,2008,2,1,0.0,1.0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.134603622683905
30,1,3.9318256327243257,9.04793908261736,2,1,2,1,1,106500.0,2,2,4,4,4,1920,1950,1,1,2,1,0.0,3,2,1,3,3,1,1,0.0,1,0.0,6.476972362889683,6.476972362889683,3,3,0,3,6.505784060128229,7.183870715062453,3,0.6931471805599453,3,6,8,0,0,1,1920.0,1,250,3,2,1,0.0,4.007333185232471,5.153291594497779,0.0,0.0,3,2,7,2008,2,1,0.0,1.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.596659732783579
31,3,4.248495242049359,9.053101595549691,2,2,2,2,1,135000.0,3,2,3,5,6,1966,2006,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,7.113956109566034,7.113956109566034,3,4,1,3,0.0,7.113956109566034,3,0.6931471805599453,4,6,8,0,0,2,1966.0,1,271,3,3,3,0.0,4.189654742026425,0.0,0.0,0.0,3,2,6,2008,2,1,0.0,1.5,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.914054519303125
32,3,4.454347296253507,9.3101857069459,2,1,2,1,1,197200.0,3,2,3,8,5,2007,2007,2,3,2,1,0.0,4,3,3,5,3,2,1,0.0,1,0.0,7.118826249062078,7.118826249062078,3,5,1,3,0.0,7.118826249062078,3,0.6931471805599453,4,7,8,0,0,2,2007.0,2,484,3,3,3,0.0,3.4339872044851463,0.0,0.0,0.0,0,2,1,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.100161978566867
33,3,4.2626798770413155,9.26416545867109,2,2,2,1,1,141000.0,3,2,3,5,5,1959,1959,3,1,2,1,0.0,3,3,1,3,3,1,3,6.926577033222725,1,0.0,5.942799375126701,7.243512974665482,3,4,1,3,0.0,7.438971592395862,4,0.6931471805599453,4,6,8,1,4,2,1959.0,2,447,3,3,3,0.0,3.6635616461296463,0.0,0.0,0.0,0,2,4,2010,2,1,0.5,1.5,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.016732516077072
34,3,4.110873864173311,8.897545598709327,2,1,2,1,1,314906.5,3,2,3,9,5,2005,2005,3,4,2,2,5.5093883366279774,5,3,3,5,3,1,6,7.050989447068045,1,0.0,6.013715156042802,7.3537223303996315,3,5,1,3,0.0,7.3537223303996315,2,0.6931471805599453,5,6,8,1,4,2,2005.0,3,556,3,3,3,5.318119993844216,3.871201010907891,0.0,0.0,0.0,0,2,8,2007,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.533579815765737
35,3,4.6913478822291435,9.504426892100957,2,1,2,1,1,314906.5,3,2,4,8,5,2004,2005,2,3,2,3,4.890349128221754,4,3,3,5,3,2,1,0.0,1,0.0,7.0192966537150445,7.0192966537150445,3,5,1,3,7.186144304522325,7.8050670442584895,4,0.6931471805599453,4,9,8,1,4,3,2004.0,3,691,3,3,3,4.736198448394496,3.4965075614664802,0.0,0.0,0.0,0,2,9,2006,2,1,0.0,3.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.6410997921206
36,3,4.727387818712341,9.292841593487926,2,1,2,1,1,197200.0,3,2,3,5,5,1994,1995,2,3,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,7.001245622069476,7.001245622069476,3,5,1,3,0.0,7.001245622069476,3,0.6931471805599453,3,6,8,0,0,2,1995.0,1,672,3,3,3,5.973809611869261,4.174387269895637,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,1.5,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.884495917930655
