,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
10,3,70.0,11200,2,1,2,1,1,135000.0,3,2,3,5,5,1965,1965,3,4,2,1,0.0,3,3,1,3,3,1,3,906,1,0,134,1040,3,5,1,3,0,1040,3,1,3,5,8,0,0,1,1965.0,1,384,3,3,3,0,0,0,0,0,0,2,2,2008,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129500
11,3,85.0,11924,2,2,2,1,1,314906.5,3,2,4,9,5,2005,2006,3,3,2,3,286.0,5,3,3,5,3,1,6,998,1,0,177,1175,3,5,1,3,1142,2324,4,1,5,11,8,2,4,3,2005.0,3,736,3,3,3,147,21,0,0,0,0,2,7,2006,3,2,1.0,3.0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,345000
12,3,69.0,12968,2,2,2,1,1,135000.0,3,2,3,5,6,1962,1962,3,4,2,1,0.0,3,3,1,3,3,1,5,737,1,0,175,912,3,3,1,3,0,912,2,1,3,4,8,0,0,1,1962.0,1,352,3,3,3,140,0,0,0,176,0,2,9,2008,2,1,1.0,1.0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144000
13,3,91.0,10652,2,2,2,1,1,197200.0,3,2,3,7,5,2006,2007,2,3,2,3,306.0,4,3,3,4,3,2,1,0,1,0,1494,1494,3,5,1,3,0,1494,3,1,4,7,8,1,4,2,2006.0,2,840,3,3,3,160,33,0,0,0,0,2,8,2007,3,2,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279500
14,3,69.0,10920,2,2,2,1,1,141000.0,3,2,3,6,5,1960,1960,3,4,2,2,212.0,3,3,1,3,3,1,4,733,1,0,520,1253,3,3,1,3,0,1253,2,1,3,5,8,1,2,2,1960.0,2,352,3,3,3,0,213,176,0,0,2,2,5,2008,2,1,1.0,1.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157000
15,2,51.0,6120,2,1,2,1,1,127000.0,3,2,1,7,8,1929,2001,2,4,2,1,0.0,3,3,1,3,3,1,1,0,1,0,832,832,3,5,1,2,0,854,2,1,3,5,8,0,0,1,1991.0,1,576,3,3,3,48,112,0,0,0,4,2,7,2007,2,1,0.0,1.0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132000
16,3,69.0,11241,2,2,2,2,1,141000.0,3,2,3,6,7,1970,1970,2,4,2,2,180.0,3,3,1,3,3,1,5,578,1,0,426,1004,3,5,1,3,0,1004,2,1,3,5,8,1,3,2,1970.0,3,480,3,3,3,0,0,0,0,0,0,2,3,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149000
18,3,66.0,13695,2,1,2,1,1,184900.0,2,2,3,5,5,2004,2004,2,3,2,1,0.0,3,3,3,3,3,1,6,646,1,0,468,1114,3,5,1,3,0,1114,3,1,4,6,8,0,0,1,2004.0,1,576,3,3,3,0,102,0,0,0,0,2,6,2008,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159000
19,3,70.0,7560,2,1,2,1,1,141000.0,3,2,3,5,6,1958,1965,3,1,2,1,0.0,3,3,1,3,3,1,2,504,1,0,525,1029,3,3,1,3,0,1339,3,1,3,6,7,0,0,2,1958.0,1,294,3,3,3,0,0,0,0,0,3,2,5,2009,1,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139000
20,3,101.0,14215,2,2,2,1,1,314906.5,3,2,4,8,5,2005,2006,2,3,2,2,380.0,4,3,3,5,3,2,1,0,1,0,1158,1158,3,5,1,3,1218,2376,4,1,4,9,8,1,4,3,2005.0,2,853,3,3,3,240,154,0,0,0,0,2,11,2006,3,2,0.0,3.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325300
21,2,57.0,7449,1,1,1,1,1,106500.0,3,2,1,7,7,1930,1950,2,4,2,1,0.0,3,3,3,3,3,1,1,0,1,0,637,637,3,5,1,2,0,1108,3,1,4,6,8,1,4,2,1930.0,1,280,3,3,1,0,0,205,0,0,4,2,6,2007,2,1,0.0,1.0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139400
22,3,75.0,9742,2,1,2,1,1,197200.0,3,2,3,8,5,2002,2002,3,3,2,2,281.0,4,3,3,4,3,1,1,0,1,0,1777,1777,3,5,1,3,0,1795,3,1,4,7,8,1,4,2,2002.0,2,534,3,3,3,171,159,0,0,0,0,2,9,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230000
23,2,44.0,4224,2,1,2,1,1,88000.0,3,2,3,5,7,1976,1976,2,2,3,1,0.0,3,3,3,4,3,1,6,840,1,0,200,1040,3,3,1,3,0,1060,3,1,3,6,8,1,3,2,1976.0,1,572,3,3,3,100,110,0,0,0,0,2,6,2007,2,1,1.0,1.0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129900
24,3,69.0,8246,2,2,2,1,1,135000.0,3,2,3,5,8,1968,2001,2,3,2,1,0.0,3,4,1,3,3,2,3,188,5,668,204,1060,3,5,1,3,0,1060,3,1,4,6,8,1,3,2,1968.0,1,270,3,3,3,406,90,0,0,0,3,2,5,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154000
25,3,110.0,14230,2,1,2,1,1,314906.5,3,2,3,8,5,2007,2007,2,3,2,3,640.0,4,3,3,4,3,1,1,0,1,0,1566,1566,3,5,1,3,0,1600,3,1,4,7,8,1,4,2,2007.0,2,890,3,3,3,0,56,0,0,0,0,2,7,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,256300
26,3,60.0,7200,2,1,2,1,1,141000.0,3,2,3,5,7,1951,2000,2,4,2,1,0.0,3,3,1,3,3,2,4,234,3,486,180,900,3,3,1,3,0,900,3,1,4,5,8,0,0,1,2005.0,1,576,3,3,3,222,32,0,0,0,0,2,5,2010,2,1,0.5,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134800
27,3,98.0,11478,2,1,2,1,1,314906.5,3,2,3,8,5,2007,2008,2,3,2,3,200.0,4,3,3,5,3,1,6,1218,1,0,486,1704,3,5,1,3,0,1704,3,1,4,7,8,1,4,2,2008.0,2,772,3,3,3,0,50,0,0,0,0,2,5,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,306000
28,3,47.0,16321,2,2,2,2,1,141000.0,3,2,3,5,6,1957,1997,2,4,2,1,0.0,3,3,1,3,3,3,4,1277,1,0,207,1484,3,3,1,3,0,1600,2,1,3,6,8,2,4,2,1957.0,2,319,3,3,3,288,258,0,0,0,0,2,12,2006,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,207500
29,2,60.0,6324,2,2,2,1,1,127000.0,2,2,3,4,6,1927,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0,1,0,520,520,3,2,0,3,0,520,1,1,2,4,8,0,0,1,1920.0,1,240,2,3,3,49,0,87,0,0,0,2,5,2008,2,1,0.0,1.0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68500
30,1,50.0,8500,2,1,2,1,1,106500.0,2,2,4,4,4,1920,1950,1,1,2,1,0.0,3,2,1,3,3,1,1,0,1,0,649,649,3,3,0,3,668,1317,3,1,3,6,8,0,0,1,1920.0,1,250,3,2,1,0,54,172,0,0,3,2,7,2008,2,1,0.0,1.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000
31,3,69.0,8544,2,2,2,2,1,135000.0,3,2,3,5,6,1966,2006,2,4,2,1,0.0,3,3,1,3,3,1,1,0,1,0,1228,1228,3,4,1,3,0,1228,3,1,4,6,8,0,0,2,1966.0,1,271,3,3,3,0,65,0,0,0,3,2,6,2008,2,1,0.0,1.5,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149350
32,3,85.0,11049,2,1,2,1,1,197200.0,3,2,3,8,5,2007,2007,2,3,2,1,0.0,4,3,3,5,3,2,1,0,1,0,1234,1234,3,5,1,3,0,1234,3,1,4,7,8,0,0,2,2007.0,2,484,3,3,3,0,30,0,0,0,0,2,1,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,179900
33,3,70.0,10552,2,2,2,1,1,141000.0,3,2,3,5,5,1959,1959,3,1,2,1,0.0,3,3,1,3,3,1,3,1018,1,0,380,1398,3,4,1,3,0,1700,4,1,4,6,8,1,4,2,1959.0,2,447,3,3,3,0,38,0,0,0,0,2,4,2010,2,1,0.5,1.5,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165500
34,3,60.0,7313,2,1,2,1,1,314906.5,3,2,3,9,5,2005,2005,3,4,2,2,246.0,5,3,3,5,3,1,6,1153,1,0,408,1561,3,5,1,3,0,1561,2,1,5,6,8,1,4,2,2005.0,3,556,3,3,3,203,47,0,0,0,0,2,8,2007,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277500
35,3,108.0,13418,2,1,2,1,1,314906.5,3,2,4,8,5,2004,2005,2,3,2,3,132.0,4,3,3,5,3,2,1,0,1,0,1117,1117,3,5,1,3,1320,2452,4,1,4,9,8,1,4,3,2004.0,3,691,3,3,3,113,32,0,0,0,0,2,9,2006,2,1,0.0,3.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309000
36,3,112.0,10859,2,1,2,1,1,197200.0,3,2,3,5,5,1994,1995,2,3,2,1,0.0,3,3,3,4,3,1,1,0,1,0,1097,1097,3,5,1,3,0,1097,3,1,3,6,8,0,0,2,1995.0,1,672,3,3,3,392,64,0,0,0,0,2,6,2009,2,1,0.0,1.5,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145000
37,3,74.0,8532,2,1,2,1,1,141000.0,3,2,3,5,6,1954,1990,3,4,2,2,650.0,3,3,1,3,3,1,3,1213,1,0,84,1297,3,4,1,3,0,1297,3,1,3,5,8,1,3,2,1954.0,3,498,3,3,3,0,0,0,0,0,0,2,10,2009,2,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153000
38,3,68.0,7922,2,1,2,1,1,141000.0,3,2,3,5,7,1953,2007,2,3,2,1,0.0,3,4,1,3,3,1,6,731,1,0,326,1057,3,3,1,3,0,1057,3,1,4,5,8,0,0,1,1953.0,1,246,3,3,3,0,52,0,0,0,0,2,1,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109000
40,3,84.0,8658,2,1,2,1,1,141000.0,3,2,3,6,5,1965,1965,2,4,2,2,101.0,3,3,1,3,3,1,3,643,1,0,445,1088,3,5,1,3,0,1324,3,1,3,6,8,1,3,2,1965.0,2,440,3,3,3,0,138,0,0,0,2,2,12,2006,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160000
41,3,115.0,16905,2,1,2,1,1,228475.0,3,2,3,5,6,1959,1959,2,3,2,1,0.0,3,4,1,3,3,3,4,967,1,0,383,1350,3,4,1,3,0,1328,2,1,3,5,8,2,4,2,1959.0,2,308,3,3,2,0,104,0,0,0,0,2,7,2007,2,1,0.5,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170000
42,3,69.0,9180,2,2,2,2,1,184900.0,3,2,2,5,7,1983,1983,2,4,2,1,0.0,3,3,1,4,3,2,5,747,2,93,0,840,3,4,1,3,0,884,2,1,4,5,8,0,0,2,1983.0,2,504,3,4,3,240,0,0,0,0,3,2,12,2007,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144000
43,3,69.0,9200,2,2,2,2,1,197200.0,3,2,3,5,6,1975,1980,3,3,2,1,0.0,3,3,1,4,3,2,2,280,4,491,167,938,3,3,1,3,0,938,3,1,3,5,8,0,0,1,1977.0,1,308,3,3,3,145,0,0,0,0,3,2,7,2008,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130250
44,3,70.0,7945,2,1,2,1,1,141000.0,3,2,3,5,6,1959,1959,2,1,2,1,0.0,3,3,1,3,3,1,5,179,4,506,465,1150,3,5,1,2,0,1150,3,1,3,6,8,0,0,2,1959.0,2,300,3,3,3,0,0,0,0,0,0,2,5,2006,2,1,1.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141000
45,3,61.0,7658,2,1,2,1,1,314906.5,3,2,3,9,5,2005,2005,3,4,2,2,412.0,5,3,3,5,3,1,6,456,1,0,1296,1752,3,5,1,3,0,1752,2,1,5,6,8,1,4,2,2005.0,2,576,3,3,3,196,82,0,0,0,0,2,2,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319900
46,3,48.0,12822,2,2,2,2,1,154750.0,3,2,2,7,5,2003,2003,2,3,2,1,0.0,4,3,3,5,3,1,6,1351,1,0,83,1434,3,5,1,3,631,2149,1,1,4,6,8,1,5,2,2003.0,2,670,3,3,3,168,43,0,0,198,0,2,8,2009,2,1,1.0,1.5,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239686
